schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,observed_at,observed_at_precision,region,region_status,device,device_status,conversation_context,answer_present,answer_status,answer_snapshot,source_domain,source_url,source_page_type,source_order_displayed,fanout_text,fanout_status,raw_ref,source_ref,record_status,notes
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_answer_0001,ALICE_INPUT,OBSERVED,alice_answer,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,YES,MEASURED,"Meaning/explanation answer: visual forms, symbolism, historical/ritual use, bear-vs-wolf distinctions, wearing/activation caveats, modern jewelry/tattoo use, explicit folk-belief caveat.",,,,,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,"Browser URLs expose lr=11202 but human-readable geography is unresolved; do not relabel as API region 225."
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_source_0012,ALICE_SOURCE,OBSERVED,alice_source,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,vk.ru,https://vk.ru/wall-92104243_16453,social,11,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_source_0013,ALICE_SOURCE,OBSERVED,alice_source,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,dzen.ru,https://dzen.ru/a/Xk5GcrOO4AK1_AxW,media_community,12,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_source_0014,ALICE_SOURCE,OBSERVED,alice_source,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,domoracula.com,https://domoracula.com/pechat-velesa/,informational,13,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_source_0015,ALICE_SOURCE,OBSERVED,alice_source,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,dzen.ru,https://dzen.ru/a/aQoKw-DTCk0jwP4T,media_community,14,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_source_0016,ALICE_SOURCE,OBSERVED,alice_source,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,shambala.mirtesen.ru,https://shambala.mirtesen.ru/blog/43658795093/Pechat-Velesa-%E2%80%94-simvol-boga-medvedya,media_community,15,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_source_0017,ALICE_SOURCE,OBSERVED,alice_source,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,vk.ru,https://vk.ru/wall-27631535_97854,social,16,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_source_0018,ALICE_SOURCE,OBSERVED,alice_source,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,mistymag.ru,https://mistymag.ru/pechat-velesa/,informational,17,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_fanout_0019,ALICE_FANOUT,OBSERVED,alice_fanout,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,,,,"Как использовали печать Велеса в славянской культуре?",MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_fanout_0020,ALICE_FANOUT,OBSERVED,alice_fanout,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,,,,"Какие ещё символы связаны с Велесом?",MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_fanout_0021,ALICE_FANOUT,OBSERVED,alice_fanout,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,,,,"Какие легенды связаны с печатью Велеса?",MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,
1.1,m_alice_20260826T0734Z_e624da6c,o_alice_20260826T0734Z_e624da6c_sources_complete_0022,ALICE_SOURCE,OBSERVED,alice_sources_panel_complete,q_e624da6cb26d,печать велеса,2026-08-26T07:34Z,MINUTE,,NOT_CONFIRMED,DESKTOP,MEASURED,SERP_EMBEDDED_QUICK_ANSWER,,,,,,,,,MEASURED,marketing/data/raw/alice/20260826T0734Z__pechat_velesa__embedded.md,,VALID,"Alice explicitly displayed 17 sources and all 17 exact URLs were captured from the copied page."
